,NOM,NOMBRE
473236,LAFERTIN,114
473244,LAFEUILLE,104
473260,LAFFAILLE,114
473276,LAFFARGUE,530
473287,LAFFAY,115
473352,LAFFITTE,604
473373,LAFFON,215
473380,LAFFONT,1017
473398,LAFFORGUE,428
473480,LAFITTE,951
473515,LAFLEUR,913
473544,LAFOLIE,101
473551,LAFON,2067
473556,LAFOND,980
473586,LAFONT,1491
473591,LAFONTAINE,320
473614,LAFORCE,105
473618,LAFOREST,237
473622,LAFORET,433
473631,LAFORGE,432
473638,LAFORGUE,170
473650,LAFOSSE,532
473669,LAFOURCADE,385
473780,LAFUENTE,117
473824,LAGACHE,697
473830,LAGADEC,439
473913,LAGARDE,2250
473920,LAGARDERE,335
473956,LAGARRIGUE,460
473974,LAGASSE,132
474079,LAGER,105
474112,LAGET,390
474233,LAGIER,544
474311,LAGNEAU,364
474337,LAGNIER,110
474352,LAGO,120
474428,LAGORCE,285
474499,LAGOUTTE,475
474552,LAGRANGE,1424
474571,LAGRAVE,168
474599,LAGRENE,228
474600,LAGRENEE,280
474633,LAGRIFFOUL,103
474683,LAGRUE,160
474741,LAGUERRE,433
474934,LAHAYE,833
475048,LAHEURTE,130
475114,LAHITTE,115
475164,LAHLOU,177
475200,LAHMAR,222
475385,LAHOUSSE,118
475513,LAI,263
475522,LAIB,142
475565,LAIDET,184
475584,LAIDOUNI,105
475609,LAIGLE,352
475614,LAIGNEAU,181
475618,LAIGNEL,232
475637,LAIGRE,115
475667,LAIK,104
475704,LAILLER,103
475752,LAINE,2094
475805,LAIR,729
475866,LAISNE,392
475870,LAISNEY,276
475895,LAISSUS,115
475965,LAIZE,120
476007,LAJARRIGE,110
476067,LAJOIE,190
476072,LAJOINIE,154
476124,LAJUGIE,109
476135,LAJUS,150
476208,LAKE,108
476215,LAKEHAL,161
476243,LAKHAL,173
476257,LAKHDAR,129
476268,LAKHDARI,105
476540,LALA,144
476585,LALANDE,846
476604,LALANNE,1529
476782,LALEVEE,162
476941,LALLEMAND,1411
476956,LALLEMANT,211
476958,LALLEMENT,855
476989,LALLIER,321
477042,LALLOZ,102
477060,LALO,127
477069,LALOI,109
477101,LALOT,133
477117,LALOUE,108
477123,LALOUETTE,145
477129,LALOUM,207
477143,LALOUX,245
477150,LALOY,134
477191,LALUQUE,108
477200,LALY,182
477209,LAM,580
477211,LAMA,106
477233,LAMACHE,110
477284,LAMAISON,263
477313,LAMALLE,164
477333,LAMAND,112
477336,LAMANDE,214
477362,LAMANT,175
477390,LAMARCHE,476
477403,LAMARE,307
477435,LAMARQUE,1046
477451,LAMARRE,472
477459,LAMART,116
477647,LAMBERGER,118
477665,LAMBERT,8737
477708,LAMBERTI,105
477780,LAMBIN,288
477783,LAMBINET,147
477805,LAMBLIN,292
477820,LAMBOLEY,297
477823,LAMBOLEZ,133
477872,LAMBRECHT,104
477989,LAME,116
478231,LAMI,251
478288,LAMINE,132
478306,LAMIRAND,123
478311,LAMIRAULT,106
478467,LAMOINE,101
478497,LAMON,136
478529,LAMONTAGNE,118
478583,LAMOTHE,749
478589,LAMOTTE,1185
478606,LAMOUCHE,158
478616,LAMOUILLE,114
478638,LAMOUR,795
478655,LAMOURET,143
478658,LAMOUREUX,693
478670,LAMOUROUX,472
478730,LAMPIN,133
478797,LAMRANI,128
478813,LAMRI,153
478954,LAMURE,183
478974,LAMY,2679
479115,LANCE,183
479128,LANCELIN,183
479131,LANCELLE,137
479137,LANCELOT,398
479153,LANCEREAU,103
479226,LANCIEN,333
479265,LANCON,369
479291,LANCRY,145
479303,LANDA,109
479316,LANDAIS,953
479349,LANDAUER,171
479369,LANDEAU,173
479398,LANDELLE,177
479404,LANDEMAINE,148
479431,LANDES,357
479459,LANDI,125
479466,LANDIER,159
479511,LANDOIS,102
479525,LANDON,205
479580,LANDRE,342
479587,LANDREAU,535
479621,LANDRIEUX,105
479625,LANDRIN,168
479641,LANDRON,129
479647,LANDRU,118
479648,LANDRY,820
479730,LANE,110
479775,LANET,116
479817,LANFRANCHI,302
479834,LANG,1323
479881,LANGE,717
479961,LANGER,137
479993,LANGEVIN,459
480058,LANGLADE,397
480066,LANGLAIS,803
480098,LANGLET,711
480113,LANGLOIS,3069
480208,LANGRAND,110
480287,LANGUILLE,136
480342,LANIER,215
480442,LANNE,119
480443,LANNEAU,120
480483,LANNES,353
480530,LANNOY,363
480541,LANNUZEL,169
480545,LANOE,410
480562,LANOIX,114
480585,LANOS,115
480597,LANOUE,123
480623,LANOY,190
480644,LANQUETIN,112
480678,LANSARD,117
480740,LANSON,111
480784,LANTELME,104
480789,LANTENOIS,136
480793,LANTERI,232
480809,LANTERNIER,100
480818,LANTHEAUME,138
480879,LANTOINE,153
480928,LANTZ,107
480947,LANUSSE,200
480973,LANVIN,133
480994,LANZA,177
481058,LAO,146
481108,LAOT,168
481140,LAOUAR,115
481331,LAPALU,136
481337,LAPALUS,213
481363,LAPARRA,106
481541,LAPEYRE,1248
481566,LAPEYRONNIE,109
481613,LAPIE,137
481620,LAPIERRE,1105
481694,LAPLACE,889
481710,LAPLAGNE,165
481724,LAPLANCHE,351
481745,LAPLAUD,111
481768,LAPOINTE,180
481813,LAPORTE,2840
481869,LAPOTRE,125
481877,LAPOUGE,293
481923,LAPP,114
482134,LARA,132
482140,LARABI,143
482298,LARAVINE,111
482335,LARBI,371
482420,LARCHE,210
482424,LARCHER,925
482439,LARCHEVEQUE,185
482479,LARDE,129
482480,LARDEAU,140
482495,LARDENOIS,109
482507,LARDET,195
482513,LARDEUX,227
482525,LARDIERE,132
482550,LARDON,160
482567,LARDY,314
482655,LARGE,438
482658,LARGEAU,173
482679,LARGERON,138
482696,LARGILLIERE,126
482719,LARGUIER,147
482759,LARIBI,160
482870,LARIVE,163
482879,LARIVIERE,432
483000,LARNAUDIE,122
483023,LA ROCCA,139
483028,LAROCHE,2002
483085,LAROQUE,150
483092,LA ROSA,129
483095,LAROSE,348
483155,LAROUSSE,113
483161,LAROUSSI,107
483239,LARRALDE,130
483286,LARRAT,121
483315,LARRE,292
483361,LARRERE,152
483377,LARREY,124
483418,LARRIEU,842
483464,LARRIVE,128
483473,LARROCHE,115
483487,LARROQUE,705
483545,LARROUY,221
483573,LARRUE,213
483599,LARSONNEUR,138
483631,LARTIGAU,214
483642,LARTIGUE,715
483686,LARUE,910
483695,LARUELLE,215
483734,LARVOR,127
483755,LARZILLIERE,101
483794,LASALLE,141
483892,LASCAR,120
483909,LASCAUX,201
483951,LASCOMBE,116
483952,LASCOMBES,134
483989,LASCOUX,117
484040,LASFARGUES,123
484229,LASNE,381
484241,LASNIER,458
484333,LASRY,203
484350,LASSAGNE,226
484353,LASSAIGNE,171
484370,LASSALE,155
484376,LASSALLE,1196
484481,LASSELIN,125
484524,LASSERRE,1567
484634,LASSON,119
484656,LASSOUED,127
484689,LASSUS,447
484739,LASTENNET,123
484883,LATAPIE,359
484918,LATASTE,288
484947,LATCHIMY,119
485063,LATHIERE,129
485126,LATIL,310
485204,LATORRE,195
485229,LATOUCHE,287
485239,LATOUR,1138
485257,LATOURNERIE,139
485288,LATRECHE,200
485295,LATREILLE,199
485315,LATRILLE,155
485482,LAU,192
485650,LAUDE,439
485672,LAUDET,170
485718,LAUDRIN,132
485736,LAUER,290
485767,LAUGA,215
485789,LAUGEL,101
485814,LAUGIER,876
485875,LAULAN,124
485890,LAULHE,112
485948,LAUMOND,170
485956,LAUMONIER,193
485974,LAUNAY,2269
485991,LAUNEY,101
485998,LAUNOIS,174
486032,LAUR,231
486039,LAURAIN,178
486060,LAURANS,206
486081,LAURE,299
486086,LAUREAU,150
486115,LAURENCE,456
486117,LAURENCEAU,161
486131,LAURENCIN,131
486140,LAURENCON,194
486150,LAURENDEAU,138
486166,LAURENS,839
486182,LAURENT,11577
486223,LAURENTI,143
486297,LAURES,120
486304,LAURET,1190
486363,LAURIER,279
486379,LAURIN,239
486393,LAURIOL,153
486425,LAURO,121
486440,LAUROT,141
486459,LAURY,119
486529,LAUTARD,118
486583,LAUTIER,310
486712,LAUX,111
486729,LAUZE,138
486771,LAVABRE,183
486809,LAVAIL,120
486823,LAVAL,1626
486839,LAVALETTE,174
486850,LAVALLEE,248
486876,LAVANANT,130
486889,LAVANDIER,164
486959,LAVAUD,950
486967,LAVAULT,113
486986,LAVAUX,252
487009,LAVEAU,228
487061,LAVENANT,205
487084,LAVENIR,107
487106,LAVENU,214
487132,LAVERDURE,115
487137,LAVERGNE,1482
487169,LAVERNHE,115
487242,LAVIALLE,175
487264,LAVIE,363
487272,LAVIEILLE,119
487275,LAVIELLE,252
487279,LAVIER,110
487302,LAVIGNE,1496
487350,LAVILLE,918
487400,LAVIOLETTE,182
487420,LAVISSE,138
487424,LAVIT,129
487440,LAVOCAT,187
487460,LAVOINE,220
487474,LAVOISIER,141
487481,LAVOIX,100
487510,LAVOREL,208
487755,LAWSON,234
487847,LAY,283
487868,LAYANI,193
487896,LAYE,136
487898,LAYEC,112
488026,LAZAAR,136
488046,LAZAR,195
488054,LAZARD,121
488060,LAZARE,178
488108,LAZARO,216
488159,LAZARUS,103
488398,LAZZAROTTO,109
488441,LE,1148
488483,LEAL,301
488603,LEANDRI,240
488673,LEAU,143
488690,LEAUTE,140
488765,LE BAIL,616
488780,LEBAILLIF,115
488786,LEBAILLY,314
488863,LEBARBIER,147
488864,LE BARBIER,105
488891,LEBARON,112
488892,LE BARON,245
488913,LE BARS,626
488929,LEBAS,982
488930,LE BAS,119
488955,LEBASTARD,133
488956,LE BASTARD,115
489060,LEBEAU,1144
489074,LEBEAUPIN,105
489084,LE BEC,298
489100,LEBECQ,132
489136,LEBEGUE,377
489160,LEBEL,578
489182,LE BELLEC,152
489237,LE BER,142
489266,LE BERRE,1131
489282,LEBERT,464
489444,LEBIGOT,152
489445,LE BIGOT,203
489448,LEBIGRE,153
489454,LE BIHAN,1316
489516,LEBLANC,2913
489517,LE BLANC,329
489548,LEBLAY,129
489549,LE BLAY,105
489575,LEBLEU,131
489602,LEBLOIS,124
489605,LEBLOND,1409
489606,LE BLOND,107
489667,LEBOEUF,568
489679,LE BOHEC,125
489688,LEBOIS,159
489724,LEBON,2035
489725,LE BON,163
489756,LE BONNIEC,138
489784,LEBORGNE,594
489785,LE BORGNE,1090
489819,LEBOSSE,194
489828,LE BOT,383
489854,LEBOUC,290
489861,LEBOUCHER,608
489862,LE BOUCHER,147
489867,LEBOUCQ,103
489884,LE BOUEDEC,132
489926,LEBOULANGER,131
489938,LE BOULCH,135
490020,LEBOURG,422
490023,LEBOURGEOIS,311
490033,LE BOURHIS,371
490093,LEBOUTEILLER,163
490110,LEBOUVIER,175
490135,LE BOZEC,262
490156,LE BRAS,1018
490169,LEBRAT,146
490187,LEBRE,243
490193,LEBREC,107
490239,LEBRET,570
490240,LE BRET,116
490246,LEBRETON,2248
490247,LE BRETON,974
490318,LE BRIS,1068
490386,LEBRUN,2874
490387,LE BRUN,782
490495,LECA,512
490508,LECACHEUR,125
490525,LE CADRE,102
490546,LECAILLE,159
490604,LE CALVE,160
490607,LE CALVEZ,564
490612,LE CAM,662
490626,LECAMUS,121
490657,LECANU,259
490672,LECAPLAIN,141
490701,LECARDONNEL,169
490740,LECARPENTIER,450
490782,LECAS,149
490794,LECAT,615
490852,LECCIA,161
490874,LECERF,833
490889,LECESNE,108
491001,LECHARTIER,151
491009,LECHAT,764
491134,LECHEVALIER,375
491140,LECHEVALLIER,385
491156,LECHEVIN,106
491315,LE CLAINCHE,181
491318,LECLAIR,381
491323,LECLAIRE,343
491328,LE CLANCHE,100
491350,LE CLECH,194
491365,LECLER,214
491367,LECLERC,4244
491368,LE CLERC,150
491404,LECLERCQ,3555
491432,LECLERE,1040
491488,LECLUSE,178
491495,LECLUZE,103
491527,LECOCQ,1141
491528,LE COCQ,111
491547,LECOEUR,610
491554,LECOEUVRE,141
491584,LECOINTE,443
491587,LECOINTRE,538
491665,LECOMPTE,394
491670,LECOMTE,3924
491671,LE COMTE,119
491713,LECONTE,1817
491734,LECOQ,1670
491735,LE COQ,415
491768,LECORDIER,183
491798,LE CORNEC,200
491813,LECORNU,207
491827,LE CORRE,1605
491870,LE COSSEC,114
491884,LECOT,215
491980,LECOURT,719
491996,LECOURTOIS,112
492017,LECOUSTRE,131
492043,LECOUTRE,176
492046,LECOUTURIER,125
492070,LE COZ,690
492149,LECRIVAIN,189
492188,LECROQ,119
492277,LE CUNFF,156
492335,LECUYER,1232
492371,LE DAIN,139
492382,LEDAN,100
492395,LEDANOIS,132
492402,LE DANTEC,257
492462,LEDEE,127
492509,LE DENMAT,119
492517,LEDENT,169
492622,LEDEZ,124
492623,LE DEZ,111
492653,LEDIEU,296
492781,LE DOARE,115
492787,LE DOEUFF,103
492840,LE DORTZ,105
492847,LE DORZE,113
492864,LE DOUARIN,129
492903,LEDOUX,1394
492944,LE DREAU,117
492994,LEDROIT,108
493009,LEDRU,488
493025,LE DU,696
493031,LEDUC,2251
493032,LE DUC,278
493046,LEDUCQ,167
493062,LE DUFF,213
493070,LE DUIGOU,111
493117,LEE,730
493326,LE FALHER,136
493334,LE FAOU,164
493347,LE FAUCHEUR,188
493358,LEFAURE,137
493396,LEFEBURE,220
493401,LEFEBVRE,9773
493538,LEFEUVRE,1223
493539,LE FEUVRE,105
493552,LEFEVRE,7403
493553,LE FEVRE,209
493712,LE FLEM,153
493730,LE FLOCH,1176
493732,LE FLOC'H,106
493757,LE FLOHIC,165
493776,LEFOL,101
493781,LE FOLL,355
493795,LEFORESTIER,276
493796,LE FORESTIER,145
493818,LEFORT,1959
493849,LEFOULON,105
493878,LEFRANC,1147
493879,LE FRANC,156
493893,LEFRANCOIS,1295
493935,LEFRERE,184
493990,LE FUR,634
494009,LE GAC,516
494050,LEGAL,329
494051,LE GAL,1075
494070,LEGALL,101
494071,LE GALL,3149
494094,LE GALLIC,245
494103,LE GALLO,290
494110,LE GALLOU,104
494204,LE GARREC,407
494214,LE GARS,162
494238,LEGAT,123
494265,LEGAULT,100
494281,LEGAY,764
494302,LEGE,112
494308,LEGEARD,144
494314,LEGEAY,477
494347,LEGENDRE,2062
494367,LEGENTIL,172
494380,LEGER,3316
494570,LEGLISE,440
494713,LEGOFF,202
494714,LE GOFF,2831
494766,LE GONIDEC,118
494918,LEGOUPIL,252
494948,LE GOURRIEREC,164
494960,LEGOUT,173
494977,LEGOUX,140
495018,LEGRAIN,469
495031,LEGRAND,6490
495032,LE GRAND,540
495093,LEGRAS,765
495147,LEGRET,140
495182,LEGRIS,424
495188,LEGRIX,159
495202,LEGROS,2457
495236,LEGROUX,186
495271,LEGUAY,403
495275,LEGUE,111
495319,LE GUELLEC,231
495336,LE GUEN,1213
495361,LE GUENNEC,401
495392,LE GUERN,502
495448,LE GUEVEL,176
495534,LEGUILLON,142
495541,LE GUILLOU,595
495549,LE GUILLOUX,177
495612,LEGUY,138
495616,LE GUYADER,344
495779,LE HEN,172
495781,LE HENAFF,290
495892,LE HIR,303
495919,LEHMANN,788
496064,LEHOUX,379
496309,LEIGNEL,137
496385,LEININGER,217
496473,LEITAO,119
496512,LEITE,193
496706,LEJARD,102
496776,LEJEUNE,2483
496777,LE JEUNE,478
496837,LE JONCOUR,108
496847,LEJOSNE,111
497094,LELAIDIER,120
497116,LE LAN,151
497120,LELANDAIS,235
497129,LE LANN,217
497158,LELARGE,321
497187,LE LAY,574
497263,LELEU,1380
497275,LELEUX,245
497322,LE LIBOUX,101
497346,LELIEVRE,2279
497413,LELLOUCHE,402
497480,LELONG,1269
497530,LE LOUARN,114
497555,LELOUP,890
497575,LELOUTRE,113
497598,LELU,135
497726,LEMAHIEU,170
497786,LEMAIRE,5323
497809,LEMAISTRE,162
497813,LEMAITRE,2602
497814,LE MAITRE,264
497864,LEMAN,355
497920,LE MAO,128
497929,LE MAOUT,100
497951,LEMARCHAND,1274
497952,LE MARCHAND,246
497980,LE MAREC,164
497981,LEMARECHAL,162
497999,LEMARIE,703
498041,LE MARREC,102
498075,LEMASSON,633
498076,LE MASSON,217
498086,LE MAT,147
498135,LE MAUX,128
498141,LEMAY,234
498267,LEMEE,526
498268,LE MEE,163
498339,LE MEN,162
498346,LEMENAGER,129
498386,LE MENN,219
498401,LE MENTEC,152
498413,LE MER,111
498419,LEMERCIER,873
498420,LE MERCIER,243
498449,LEMERLE,187
498467,LE MERRER,152
498483,LEMESLE,526
498516,LEMETAYER,207
498517,LE METAYER,247
498546,LEMEUNIER,253
498552,LE MEUR,972
498622,LEMIERE,474
498702,LEMIRE,320
498805,LE MOAL,704
498815,LE MOEL,114
498842,LE MOIGN,114
498844,LEMOIGNE,224
498845,LE MOIGNE,465
498857,LEMOINE,4601
498858,LE MOINE,272
498882,LE MOING,372
498943,LEMONNIER,1959
498944,LE MONNIER,167
498999,LEMORT,124
499008,LE MORVAN,212
499088,LE MOUEL,247
499091,LE MOUELLIC,138
499120,LE MOULLEC,127
499182,LEMPEREUR,366
499296,LENA,106
499331,LENAIN,305
499363,LE NAOUR,324
499609,LENESTOUR,142
499638,LE NEVE,104
499649,LENEVEU,248
499664,LENFANT,1011
499683,LENGAGNE,132
499730,LENGLET,632
499756,LENGRAND,204
499889,LENNE,430
499921,LE NOAN,104
499927,LENOBLE,479
499956,LENOIR,2154
499993,LENORMAND,760
499994,LE NORMAND,251
500138,LENTINI,104
500162,LENTZ,283
500187,LE NY,232
500196,LENZI,113
500209,LEO,153
500275,LEON,1559
500284,LEONARD,1561
500293,LEONARDI,269
500353,LEONE,417
500358,LEONELLI,100
500375,LEONETTI,253
500427,LEONI,267
500520,LEOPOLD,189
500555,LEOST,146
500581,LEOTY,115
500624,LEPAGE,1553
500625,LE PAGE,485
500651,LE PAIH,130
500690,LE PALLEC,131
500722,LEPAPE,101
500723,LE PAPE,522
500734,LE PARC,137
500755,LEPAROUX,121
500891,LEPELLETIER,182
500908,LEPELTIER,356
500917,LE PEN,153
500940,LE PENNEC,275
500981,LEPERE,188
500991,LEPERLIER,249
501009,LEPERS,272
501046,LEPETIT,772
501047,LE PETIT,125
501158,LEPICIER,122
501203,LEPILLER,100
501222,LEPINAY,517
501229,LEPINE,829
501340,LEPLAT,311
501438,LEPOITTEVIN,215
501451,LEPOIVRE,128
501525,LE PORT,266
501600,LEPOUTRE,297
501650,LEPRETRE,909
501661,LEPREUX,145
501667,LEPREVOST,234
501685,LEPRIEUR,108
501692,LEPRINCE,742
501701,LE PRIOL,165
501720,LEPRON,103
501731,LEPROUST,131
501742,LEPROVOST,224
501743,LE PROVOST,260
501836,LE QUELLEC,214
501859,LE QUERE,276
501874,LEQUERTIER,146
501878,LEQUESNE,148
501895,LEQUEUX,414
501907,LEQUIEN,157
501935,LEQUIN,123
502035,LERAT,458
502056,LERAY,1275
502057,LE RAY,313
502087,LERCH,195
502106,LERDA,171
502125,LEREBOURG,105
502164,LERENDU,107
502182,LE REST,140
502184,LE RESTE,141
502265,LERICHE,752
502430,LERNOULD,115
502440,LE ROCH,338
502468,LEROI,287
502482,LE ROLLAND,129
502498,LEROND,101
502547,LEROUGE,572
502587,LEROUX,4776
502588,LE ROUX,2836
502634,LE ROUZIC,252
502640,LEROY,9840
502641,LE ROY,1446
502679,LEROYER,412
502804,LE RUYET,116
502821,LERY,101
502850,LESAFFRE,240
502853,LESAGE,2367
502887,LESAINT,138
502888,LE SAINT,227
502917,LE SAOUT,182
502935,LESAULNIER,197
502951,LESAUVAGE,136
502954,LE SAUX,473
502975,LESBATS,133
503056,LESCARRET,114
503180,LESCOP,166
503200,LESCOT,207
503284,LESCURE,778
503300,LESCUYER,109
503343,LESECQ,132
503357,LESEIGNEUR,212
503375,LESELLIER,178
503437,LESEUR,171
503477,LESGOURGUES,126
503514,LESIEUR,585
503533,LESIMPLE,120
503621,LESNE,464
503704,LESOT,125
503719,LESOUEF,117
503736,LESOURD,317
503764,LESPAGNOL,293
503796,LESPES,132
503828,LESPINASSE,422
503835,LESPINE,109
503934,LESSARD,128
504044,LESTAGE,192
504054,LESTANG,120
504087,LE STER,137
504113,LESTIENNE,187
504160,LESTRADE,408
504172,LE STRAT,288
504219,LESUEUR,1053
504240,LESUR,361
504323,LETAILLEUR,218
504346,LE TALLEC,333
504362,LETANG,309
504391,LETARD,204
504469,LETELLIER,1478
504522,LETERME,170
504535,LETERRIER,261
504540,LETERTRE,213
504545,LETESSIER,283
504580,LE TEXIER,214
504640,LE THI,126
504650,LE THIEC,110
504728,LETHUILLIER,132
504749,LE TIEC,152
504841,LETOMBE,113
504896,LETORT,317
504939,LETOURNEAU,271
504944,LETOURNEL,106
504950,LETOURNEUR,606
504963,LETOURNEUX,158
504991,LETOUZE,107
505265,LE TUTOUR,115
505289,LEU,101
505453,LEURENT,104
505479,LEURS,105
505557,LEVACHER,244
505570,LEVADOUX,101
505585,LEVAILLANT,100
505586,LE VAILLANT,237
505615,LEVALLOIS,348
505629,LE VAN,169
505674,LEVANNIER,111
505687,LEVANT,113
505734,LEVASSEUR,1409
505772,LEVAVASSEUR,428
505795,LEVEAU,429
505828,LEVEILLE,402
505844,LEVEL,297
505876,LEVENEUR,177
505903,LEVEQUE,2984
505926,LEVERD,102
505967,LEVERRIER,164
505974,LEVERT,258
505983,LEVESQUE,684
505997,LEVET,400
506014,LEVEUGLE,114
506042,LEVI,285
506084,LEVIEUX,271
506115,LEVILLAIN,448
506310,LEVRAT,167
506332,LEVREL,112
506349,LEVRIER,114
506357,LEVRON,100
506368,LEVY,3872
506476,LEWANDOWSKI,234
506540,LEWIS,227
506623,LEY,228
506661,LEYDET,158
506664,LEYDIER,246
506723,LEYMARIE,342
506755,LEYNAUD,159
506789,LEYRAT,127
506816,LEYS,117
506902,LEZE,103
506948,LEZIN,130
507243,LHERBIER,147
507283,LHERITIER,258
507289,LHERM,111
507306,LHERMET,136
507328,LHERMITE,192
507335,LHERMITTE,369
507408,LHEUREUX,470
507513,LHOMME,874
507518,LHOMMEAU,106
507571,LHOPITAL,136
507639,LHOSTE,316
507663,L HOSTIS,135
507665,L'HOSTIS,169
507671,LHOTE,277
507673,L'HOTE,107
507689,LHOTELLIER,169
507698,LHOTTE,101
507773,LHUILLERY,109
507779,LHUILLIER,592
507780,L HUILLIER,114
507781,L'HUILLIER,182
507792,LHUISSIER,210
507832,LI,1036
507846,LIABEUF,144
507873,LIAGRE,224
507882,LIAIGRE,173
507951,LIARD,385
508019,LIAUTAUD,122
508118,LIBER,104
508146,LIBERGE,141
508173,LIBERT,462
508280,LIBOUREL,107
508664,LIDON,108
508710,LIEBART,125
508750,LIEBERT,105
508856,LIEGE,132
508861,LIEGEOIS,350
508916,LIENARD,682
508919,LIENART,110
508936,LIENHARD,136
508937,LIENHARDT,105
509036,LIETARD,125
509093,LIEUTAUD,177
509122,LIEVENS,106
509127,LIEVIN,251
509134,LIEVRE,440
509251,LIGER,452
509291,LIGIER,168
509338,LIGNIER,145
509346,LIGNON,259
509376,LIGONNIERE,107
509386,LIGOT,135
509424,LIGUORI,131
509713,LIM,545
509715,LIMA,294
510060,LIMOGES,120
510070,LIMON,114
510118,LIMOUSIN,447
510128,LIMOUZIN,199
510173,LIN,601
510197,LINARD,288
510203,LINARES,225
510256,LINCK,101
510355,LINDER,159
510722,LINOSSIER,104
510905,LIOGIER,159
510919,LION,620
510959,LIONNET,218
510967,LIONS,182
510983,LIORET,112
510997,LIOT,300
510999,LIOTARD,287
511018,LIOTIER,111
511359,LIRON,103
511383,LIS,117
512003,LITZLER,181
512005,LIU,712
512143,LIVET,316
512211,LIVOLSI,108
512383,LIZE,155
512581,LLAMAS,138
512718,LLEDO,101
512796,LLINARES,146
512865,LLOPIS,225
512885,LLORCA,310
512907,LLORENS,310
512924,LLORET,260
513087,LO,491
513095,LOAEC,151
513264,LOBET,115
513306,LOBJOIS,135
513411,LOBRY,524
513462,LOCATELLI,605
513502,LOCHE,129
513515,LOCHET,194
513530,LOCHON,185
513626,LOCQUET,188
513768,LODS,111
513791,LOEB,108
513827,LOEFFLER,119
513927,LOEUILLET,127
514077,LOGEAIS,276
514101,LOGEROT,110
514113,LOGEZ,142
514252,LOHEZIC,101
514258,LOHIER,135
514397,LOIR,192
514400,LOIRAT,148
514403,LOIRE,243
514406,LOIRET,139
514423,LOISEAU,1962
514436,LOISEL,877
514439,LOISELET,105
514468,LOISON,881
514479,LOISY,290
514493,LOIZEAU,369
514728,LOLLIA,101
514826,LOMBARD,2267
514842,LOMBARDI,374
514857,LOMBARDO,683
514877,LOMBART,258
515094,LONCHAMPT,104
515106,LONCLE,164
515210,LONG,737
515357,LONGIN,227
515391,LONGO,405
515484,LONGUEPEE,122
515490,LONGUET,586
515514,LONGUEVILLE,226
515558,LONJON,121
515690,LOOS,154
515782,LOPES,1890
516258,LOPEZ,7386
516859,LOQUET,284
516874,LOR,106
516886,LORAIN,119
516900,LORAND,279
516917,LORANT,185
516970,LORCY,138
516998,LORE,123
517002,LOREAU,180
517057,LORENT,180
517058,LORENTE,300
517087,LORENTZ,320
517093,LORENZ,105
517107,LORENZI,485
517112,LORENZINI,169
517117,LORENZO,350
517165,LORET,315
517207,LORGEOUX,111
517237,LORHO,123
517253,LORIC,109
517259,LORIDAN,175
517285,LORIEUX,158
517322,LORIN,483
517351,LORION,143
517352,LORIOT,456
517411,LORMEAU,100
517443,LORNE,120
517484,LORRAIN,358
517492,LORRE,129
517566,LORTHIOIR,129
517616,LORY,330
517824,LOSSON,149
517831,LOSSOUARN,101
517887,LOT,109
517937,LOTH,258
518032,LOTTE,174
518058,LOTTIN,224
518074,LOTZ,147
518127,LOUAIL,102
518197,LOUARN,192
518275,LOUBAT,180
518310,LOUBERE,162
518323,LOUBET,674
518348,LOUBEYRE,118
518359,LOUBIER,106
518361,LOUBIERE,228
518397,LOUBOUTIN,134
518441,LOUCHART,229
518446,LOUCHE,169
518461,LOUCHET,185
518482,LOUCIF,104
518572,LOUE,125
518617,LOUET,367
518619,LOUETTE,130
518625,LOUF,104
518663,LOUGE,115
518795,LOUINEAU,104
518808,LOUIS,4096
518867,LOUISE,299
518895,LOUISET,128
518967,LOUISON,269
519249,LOUNIS,220
519271,LOUP,280
519298,LOUPIAS,157
519341,LOURADOUR,108
519379,LOURDEL,142
519397,LOURDIN,110
519410,LOUREIRO,142
519469,LOURENCO,469
519635,LOURME,127
519668,LOURS,122
519690,LOURY,191
519762,LOUSSOUARN,184
519788,LOUSTALOT,277
519797,LOUSTAU,279
519927,LOUVEAU,284
519933,LOUVEL,562
519948,LOUVET,1021
519992,LOUVRIER,160
520011,LOUX,114
520123,LOVATO,147
520163,LOVERA,137
520347,LOY,178
520367,LOYAU,137
520383,LOYER,707
520389,LOYEZ,105
520438,LOZACH,259
520443,LOZACHMEUR,104
520469,LOZANO,506
520536,LOZE,207
520549,LOZES,109
520634,LU,290
520842,LUBIN,458
520921,LUBRANO,169
520965,LUC,472
520967,LUCA,146
521022,LUCAS,5373
521137,LUCCHESI,182
521156,LUCCHINI,267
521174,LUCCIONI,154
521187,LUCE,631
521238,LUCET,267
521315,LUCIANI,758
521322,LUCIANO,113
521355,LUCIEN,280
521493,LUCOT,137
521688,LUDWIG,344
521809,LUGAN,101
521810,LUGAND,141
521988,LUIS,196
522397,LUMBROSO,161
522438,LUMINEAU,124
522596,LUNEAU,343
522605,LUNEL,262
522739,LUONG,198
522850,LUPO,153
522913,LUQUE,139
522951,LUQUET,416
523193,LUSSEAU,199
523216,LUSSIEZ,106
523226,LUSSON,146
523511,LUTUN,106
523521,LUTZ,673
523552,LUU,149
523640,LUX,422
523895,LY,1212
524153,LYON,246
524172,LYONNET,256
524221,LYS,186
524389,MA,235
524593,MAAREK,177
524752,MABBOUX,149
524844,MABILEAU,104
524853,MABILLE,399
524876,MABIRE,288
524880,MABIT,175
